categoria,tipo,provincia,periodo,Ventas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
Frutas,Banana,TUCUMAN,Invierno,ventasMinimas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
Frutas,Banana,TUCUMAN,Invierno,ventasMinimas
Frutas,Banana,TUCUMAN,Invierno,ventasModeradas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,Buenos Aires,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,CABA,Invierno,ventasMinimas
Frutas,Frutillas,NEUQUEN,Invierno,ventasModeradas
Frutas,Frutillas,NEUQUEN,Invierno,ventasModeradas
Frutas,Frutillas,NEUQUEN,Invierno,ventasModeradas
Frutas,Frutillas,NEUQUEN,Invierno,ventasMinimas
Frutas,Frutillas,NEUQUEN,Invierno,ventasModeradas
Frutas,Frutillas,NEUQUEN,Invierno,ventasModeradas
Frutas,Frutillas,NEUQUEN,Invierno,ventasMinimas
Frutas,Frutillas,NEUQUEN,Invierno,ventasModeradas
Frutas,Frutillas,NEUQUEN,Invierno,ventasMinimas
Frutas,Frutillas,NEUQUEN,Invierno,ventasModeradas
Frutas,Frutillas,NEUQUEN,Invierno,ventasModeradas
Frutas,Frutillas,NEUQUEN,Invierno,ventasModeradas
Frutas,Frutillas,NEUQUEN,Invierno,ventasModeradas
Frutas,Frutillas,NEUQUEN,Invierno,ventasModeradas
Frutas,Frutillas,NEUQUEN,Invierno,ventasModeradas
Frutas,Frutillas,NEUQUEN,Invierno,ventasModeradas
Frutas,Frutillas,NEUQUEN,Invierno,ventasModeradas
Frutas,Frutillas,NEUQUEN,Invierno,ventasModeradas
Frutas,Frutillas,NEUQUEN,Invierno,ventasMinimas
Frutas,Frutillas,NEUQUEN,Invierno,ventasModeradas
Frutas,Frutillas,NEUQUEN,Invierno,ventasModeradas
Frutas,Frutillas,NEUQUEN,Invierno,ventasModeradas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Frutillas,TUCUMAN,Invierno,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasModeradas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasModeradas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasModeradas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasModeradas
Frutas,Naranja jugo,Buenos Aires,Invierno,ventasMinimas
Frutas,Naranja jugo,CABA,Invierno,ventasMinimas
Frutas,Naranja jugo,CABA,Invierno,ventasMinimas
Frutas,Naranja jugo,CABA,Invierno,ventasMinimas
Frutas,Naranja jugo,CABA,Invierno,ventasMinimas
Frutas,Naranja jugo,CABA,Invierno,ventasMinimas
Frutas,Naranja jugo,CABA,Invierno,ventasMinimas
Frutas,Naranja jugo,CABA,Invierno,ventasMinimas
Frutas,Naranja jugo,CABA,Invierno,ventasMinimas
Frutas,Naranja jugo,CABA,Invierno,ventasMinimas
Frutas,Naranja jugo,CABA,Invierno,ventasModeradas
Frutas,Naranja jugo,CABA,Invierno,ventasMinimas
Frutas,Naranja jugo,CABA,Invierno,ventasModeradas
Frutas,Naranja jugo,CABA,Invierno,ventasMinimas
Frutas,Naranja jugo,CABA,Invierno,ventasMinimas
Frutas,Naranja jugo,CABA,Invierno,ventasMinimas
Frutas,Naranja jugo,CABA,Invierno,ventasMinimas
Frutas,Naranja jugo,CABA,Invierno,ventasMinimas
Frutas,Naranja jugo,CABA,Invierno,ventasMinimas
Frutas,Naranja jugo,CABA,Invierno,ventasMinimas
Frutas,Naranja jugo,CABA,Invierno,ventasModeradas
Frutas,Naranja jugo,CABA,Invierno,ventasModeradas
Frutas,Naranja jugo,CABA,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Invierno,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Invierno,ventasModeradas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasModeradas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasModeradas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasModeradas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasModeradas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasModeradas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasModeradas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasModeradas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasModeradas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasModeradas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasModeradas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasModeradas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasMinimas
Frutas,Manzana roja,CABA,Invierno,ventasMinimas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasMinimas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,CABA,Invierno,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Invierno,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Invierno,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Invierno,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Invierno,ventasMayor
Frutas,Manzana roja,NEUQUEN,Invierno,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Invierno,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Invierno,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Invierno,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Invierno,ventasMayor
Frutas,Manzana roja,NEUQUEN,Invierno,ventasMayor
Frutas,Manzana roja,NEUQUEN,Invierno,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Invierno,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Invierno,ventasMayor
Frutas,Manzana roja,NEUQUEN,Invierno,ventasMayor
Frutas,Manzana roja,NEUQUEN,Invierno,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Invierno,ventasMayor
Frutas,Manzana roja,NEUQUEN,Invierno,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Invierno,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Invierno,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Invierno,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Invierno,ventasMayor
Frutas,Manzana roja,NEUQUEN,Invierno,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Invierno,ventasMayor
Frutas,Manzana roja,TUCUMAN,Invierno,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Invierno,ventasMayor
Frutas,Manzana roja,TUCUMAN,Invierno,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Invierno,ventasMayor
Frutas,Manzana roja,TUCUMAN,Invierno,ventasMayor
Frutas,Manzana roja,TUCUMAN,Invierno,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Invierno,ventasMayor
Frutas,Manzana roja,TUCUMAN,Invierno,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Invierno,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Invierno,ventasMayor
Frutas,Manzana roja,TUCUMAN,Invierno,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Invierno,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Invierno,ventasMayor
Frutas,Manzana roja,TUCUMAN,Invierno,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Invierno,ventasMayor
Frutas,Manzana roja,TUCUMAN,Invierno,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Invierno,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Invierno,ventasMayor
Frutas,Manzana roja,TUCUMAN,Invierno,ventasMayor
Frutas,Manzana roja,TUCUMAN,Invierno,ventasMayor
Frutas,Manzana roja,TUCUMAN,Invierno,ventasModeradas
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,Buenos Aires,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,CABA,Invierno,ventasMayor
Verduras,Ajo,NEUQUEN,Invierno,ventasModeradas
Verduras,Ajo,NEUQUEN,Invierno,ventasModeradas
Verduras,Ajo,NEUQUEN,Invierno,ventasMayor
Verduras,Ajo,NEUQUEN,Invierno,ventasMayor
Verduras,Ajo,NEUQUEN,Invierno,ventasMayor
Verduras,Ajo,NEUQUEN,Invierno,ventasMayor
Verduras,Ajo,NEUQUEN,Invierno,ventasMayor
Verduras,Ajo,NEUQUEN,Invierno,ventasMayor
Verduras,Ajo,NEUQUEN,Invierno,ventasModeradas
Verduras,Ajo,NEUQUEN,Invierno,ventasMayor
Verduras,Ajo,NEUQUEN,Invierno,ventasModeradas
Verduras,Ajo,NEUQUEN,Invierno,ventasMayor
Verduras,Ajo,NEUQUEN,Invierno,ventasMayor
Verduras,Ajo,NEUQUEN,Invierno,ventasMayor
Verduras,Ajo,NEUQUEN,Invierno,ventasMayor
Verduras,Ajo,NEUQUEN,Invierno,ventasMayor
Verduras,Ajo,NEUQUEN,Invierno,ventasModeradas
Verduras,Ajo,NEUQUEN,Invierno,ventasMayor
Verduras,Ajo,NEUQUEN,Invierno,ventasMayor
Verduras,Ajo,NEUQUEN,Invierno,ventasMayor
Verduras,Ajo,NEUQUEN,Invierno,ventasModeradas
Verduras,Ajo,NEUQUEN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Ajo,TUCUMAN,Invierno,ventasMayor
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,Buenos Aires,Invierno,ventasModeradas
Verduras,Tomate,CABA,Invierno,ventasMinimas
Verduras,Tomate,CABA,Invierno,ventasMinimas
Verduras,Tomate,CABA,Invierno,ventasModeradas
Verduras,Tomate,CABA,Invierno,ventasModeradas
Verduras,Tomate,CABA,Invierno,ventasModeradas
Verduras,Tomate,CABA,Invierno,ventasMinimas
Verduras,Tomate,CABA,Invierno,ventasModeradas
Verduras,Tomate,CABA,Invierno,ventasModeradas
Verduras,Tomate,CABA,Invierno,ventasModeradas
Verduras,Tomate,CABA,Invierno,ventasMinimas
Verduras,Tomate,CABA,Invierno,ventasMinimas
Verduras,Tomate,CABA,Invierno,ventasModeradas
Verduras,Tomate,CABA,Invierno,ventasMinimas
Verduras,Tomate,CABA,Invierno,ventasMinimas
Verduras,Tomate,CABA,Invierno,ventasModeradas
Verduras,Tomate,CABA,Invierno,ventasModeradas
Verduras,Tomate,CABA,Invierno,ventasModeradas
Verduras,Tomate,CABA,Invierno,ventasMinimas
Verduras,Tomate,CABA,Invierno,ventasModeradas
Verduras,Tomate,CABA,Invierno,ventasModeradas
Verduras,Tomate,CABA,Invierno,ventasModeradas
Verduras,Tomate,CABA,Invierno,ventasModeradas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,NEUQUEN,Invierno,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,ventasModeradas
Verduras,Tomate,TUCUMAN,Invierno,ventasMinimas
Verduras,Tomate,TUCUMAN,Invierno,ventasMinimas
