TipoAlimento,Alimento,provincia,periodo,temperatura,Ventas
Verduras,Ajo,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,NEUQUEN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,NEUQUEN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Ajo,NEUQUEN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,NEUQUEN,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Ajo,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Ajo,NEUQUEN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,NEUQUEN,Verano,temp3_17_22,ventasMinimas
Verduras,Ajo,NEUQUEN,Verano,temp3_17_22,ventasMinimas
Verduras,Ajo,NEUQUEN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,NEUQUEN,Verano,temp3_17_22,ventasMinimas
Verduras,Ajo,NEUQUEN,Verano,temp3_17_22,ventasMinimas
Verduras,Ajo,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Ajo,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Ajo,NEUQUEN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,NEUQUEN,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Ajo,NEUQUEN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,NEUQUEN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,NEUQUEN,Verano,temp4_22_up,ventasMinimas
Verduras,Ajo,NEUQUEN,Verano,temp3_17_22,ventasMinimas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Ajo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Tomate,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Tomate,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,Buenos Aires,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp3_17_22,ventasMayor
Verduras,Pimiento Rojo,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Pimiento Rojo,TUCUMAN,Verano,temp4_22_up,ventasMayor
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,CABA,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,NEUQUEN,Verano,temp3_17_22,ventasModeradas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasModeradas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasMinimas
Verduras,Cebolla blanca,TUCUMAN,Verano,temp4_22_up,ventasMinimas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasModeradas
Verduras,Papa negra,Buenos Aires,Verano,temp4_22_up,ventasMinimas
Verduras,Papa negra,CABA,Verano,temp4_22_up,ventasModeradas
Verduras,Papa negra,CABA,Verano,temp4_22_up,ventasModeradas
